Date,Open,High,Low,Close,Volume,Product
1549934280,393250.38,393322.42,393192,393288.03,10.92914174,5
1549934340,393231.75005,393402,393184.02,393352.24,8.61483158,5
1549934400,393292.74,393386.99,393201,393386.99,15.72553158,5
1549934460,393322.02,393776,393307,393665.41,26.31834906,5
1549934580,393483.99,393609.25,393451,393477.1,4.54748738,5
1549934640,393451.56,393603.34,393437,393541.74,7.44826132,5
1549934700,393540.76,393670.48999,393462.56,393525.74,13.93365894,5
1549934760,393555.74,393680.7,393519.75,393531,6.49073566,5
1549934820,393571.49,393677.15499,393521.75,393616.11,19.2336956,5
1549934880,393619,393619,393490.26,393502.15001,11.11289604,5
1549934940,393498.44,393567.34,393469.42001,393563.94,6.33489132,5
1549935000,393540.74,393671.28,393474,393599.76001,18.12550328,5
1549935060,393641.17,393642.89,393563.00661,393566.97,2.44587598,5
1549935120,393561.23,393663.83,393552.29,393622.13262,18.13823844,5
1549935180,393622.13262,393785.31,393614.12,393781.74,10.8095487,5
1549935240,393726.01,393924,393726.01,393840.22,11.97678036,5
1549935300,393848.41,393909.87,393809.23,393848,5.83729088,5
1549935360,393854.29,393927.97,393826,393826,13.15540902,5
1549935420,393851.56,394096.25,393764.81,394044.03,44.60647666,5
1549935480,394013,394091,393839.82995,394000,18.04886008,5
1549935540,393996.99,393996.99,393829.1,393885.34,12.43313212,5
1549935600,393843.96,393869.99,393745,393770.47,4.0220545,5
1549935660,393788,393788,393451.45,393576.67,42.29531488,5
1549935720,393513.29,393643.26,393470.93,393532.01,10.26321366,5
1549935780,393578.26,393832,393507,393507,23.56468144,5
1549935840,393507,393735,393465.09,393655.93,14.83733254,5
1549935900,393645.32,393734.97,393590.25,393663,10.02381922,5
1549935960,393682,393753.67,393625.11,393676,7.85018542,5
1549936020,393688.94,393870,393683.31,393807.91,8.34694412,5
1549936080,393846.77,393870,393722.47,393744.66,11.188466,5
1549936140,393779.26,393950.84,393712.06,393871,10.94629578,5
1549936200,393871,393949.78,393858.71,393862.74,1.27408476,5
1549936260,393933.02,393940.58,393807.31,393817.41,5.64525136,5
1549936320,393812.72,393950.84,393781.26,393857.74,6.72254628,5
1549936380,393852.75,393929.25,393850,393929.25,7.4960768,5
1549936440,393827.56,393865.35,393757.17,393757.17,3.15985194,5
1549936500,393758,393782.33,393666.99999,393666.99999,15.05299392,5
1549936560,393657.23,393695.53,393539.33001,393581.49,11.47948232,5
1549936620,393543.32501,393555.15,393328.23,393414.05,23.46005884,5
1549936680,393428.895,393487.22,393141,393248,51.1905235,5
1549936740,393239.2,393344.92,393202.76,393339.29005,15.85951484,5
1549936800,393345.29,393433,393213,393312.3,16.96180774,5
1549936860,393246.19,393444.57,393053.74,393425,52.67579302,5
1549936920,393247.39,393283.05,393121.79995,393169.75,17.51383606,5
1549937160,393154.21,393217,392861.2,393089,63.65486424,5
1549937220,393172.99,393273,393102.16995,393196.26,13.01968756,5
1549937280,393209.53005,393273,393130.18,393154.96,7.965886,5
1549937340,393190.26,393476,393112,393389.99,47.95533496,5
1549937520,393407.71,393407.91,393260.03,393289.7,4.014936,5
1549937580,393292.01,393337.81,393248.26,393337.14,2.11930002,5
1549937640,393324.99,393420,393324.99,393382.99,7.06013286,5
1549937700,393383.701,393448,392991,393377.74,48.0846568,5
1549937760,393377.74001,393458.99,393341.81,393440.28,7.95585932,5
1549937880,393465,393491.05999,393390,393429.76,5.4588404,5
1549937940,393443.69,393599.29,393400.995,393511.58001,8.5114045,5
1549938000,393552.84188,393713,393517.36,393617.09,12.33865368,5
1549938060,393619.18,393682.87,393568.28,393568.28,3.15994144,5
1549938120,393560.5,393588.96,393413.75401,393588.96,13.49735154,5
1549938180,393578.64,393644.99999,393573.35,393634,8.5402207,5
1549938240,393645.93,393700.65,393570,393621.7,16.79859016,5
1549938300,393609,393619.96999,393428.99,393488.75829,16.51684948,5
1549938360,393449.92,393450,393343.99995,393349.42,8.8310115,5
1549938420,393378.99999,393462.69,393320,393409,10.86616706,5
1549938480,393409,393424.97,393345.01,393410.94,3.62008904,5
1549938540,393411.65,393490,393342.66,393434.99,9.85205492,5
1549938600,393444.88,393568.17,393411.70476,393564.14,9.62627994,5
1549938660,393555.17,393636.19,393533.51,393598,7.90235282,5
1549938720,393598,393598,393508.01,393562.99,1.53382604,5
1549938840,393538.99,393561,393400,393405.4426,23.80775306,5
1549938900,393405,393458.41,393400,393400.3,3.91390026,5
1549938960,393456.93,393648.96,393432.60938,393512.38,33.0945746,5
1549939020,393543.12,393642.11,393476.12,393598.03,10.613505,5
1549939080,393589.51,393643,393531.75,393604.32,9.91106674,5
1549939140,393579,393627.85,393475,393531.351,19.93853834,5
1549939200,393519.2,393626.75,393496.75,393581.99,11.99222822,5
1549939260,393577,393775,393563,393594.8,15.1321211,5
1549939320,393594.8,393623.001,393548.765,393554.29,5.61,5
1549939380,393549.74,393563,393400,393400,46.38789068,5
1549939440,393400,393462,393344.12,393413.26,55.99065224,5
1549939500,393398.97,393419,393356.17,393362,1.86531602,5
1549939560,393421.51,393466.99,393392.4,393398.9,8.48331998,5
1549939620,393429.11,393448,393394,393435.99,1.9348634,5
1549939680,393455.72,393468.99,393450.99,393468.01,1.534,5
1549939740,393468.3,393559.88,393468.01,393497.99,7.5211901,5
1549939920,393305.8125,393319.99,393204,393283.23415,22.09341072,5
1549939980,393249,393275,392849,392956.83,132.65399054,5
1549940040,393027.29834,393240,392514.45886,393086,107.96692518,5
1549940100,393051.75,393086,392958.00001,392982.8798,5.71435528,5
1549940160,393000.26,393038,392849,392888.74,11.13910178,5
1549940220,392891.74,392974,392808,392836.64,15.1039061,5
1549940280,392862,392911,392710.8,392765.47,62.29925604,5
1549940340,392732.97458,392857.44,392600,392672.86,144.98861826,5
1549940400,392714.11,392779,392619.85,392713.26,35.67029218,5
1549940460,392736.478,392939.1,392646,392937.74,21.81695428,5
1549940520,392900.25,393017,392862.01,392992.24,7.61400324,5
1549940580,392992.24,393015,392870,393001.3197,10.24405438,5
1549940640,393012.97999,393079,392928.86001,392932.16,10.39676064,5
1549940700,392990,393053,392951.61,392971.74,10.9236928,5
1549940760,392982.26,393219.77,392982.26,393103.4972,29.44900898,5
1549940820,393106.74,393267,393025.66,393259,17.72837844,5
1549940880,393297,393434,393036.83,393114.08,83.13392018,5
1549940940,393114.08,393114.08,392947.31534,392974,17.61768974,5
1549941000,392995,393003,392814.75791,392956,15.9740614,5
1549941240,393214.53,393322.84,393202.19,393264,8.45457754,5
1549941300,393247.88,393380.99,393247,393307.37,7.17103672,5
1549941360,393332,393384,393232,393352.37,65.53884532,5
1549941420,393343.34,393349,393343.34,393349,0.03368664,5
1549941540,393531,393764.76,393426.78,393475,57.58970094,5
1549941600,393473.98999,393499.84,393228.79,393250.33,27.27432354,5
1549941780,393307.99999,393378.72,393242.35995,393272.56501,16.94760036,5
1549941840,393274,393353,393222.9,393294.74,15.57407006,5
1549941900,393279.74,393287,392781.19991,392938,148.30549468,5
1549941960,392946.99,392989.47,392350.43,392857.01,157.90150304,5
1549942020,392837.29039,392964.99,392800,392876.13,22.8947394,5
1549942080,392885,392962,392884.15,392942.26,3.6168445,5
1549942140,392955.97,393035.05,392916,392951.87995,6.74160982,5
1549942200,392945.35,393049.2,392800,393030.01,30.85130614,5
1549942260,392988.27,393136.86,392951.41,393136.86,10.4849398,5
1549942320,393158.00005,393175.03,393064,393150.26,13.13881144,5
1549942380,393150.26,393190.5997,393050.54,393170,3.301877,5
1549942440,393171,393400,393171,393395.99,22.53279246,5
1549942500,393400,393514,393339.04,393379.48,16.4283575,5
1549942560,393376.48,393522,393300,393494.78,15.96244704,5
1549942620,393494.78,393524.99,393419,393521.98,7.74019524,5
1549942680,393521.99,393590.75,393475.76,393501.45,12.55117172,5
1549942800,393478,393490.46995,393355,393464.69,45.3715488,5
1549942860,393464.99,393648.88467,393440.3,393515.91,15.65901094,5
1549942920,393519.34,393584,393375.48,393517.99,96.93953682,5
1549942980,393477.12,393936,393402.03,393840,56.4639288,5
1549943040,393823.47,394008,393772.03,393896.01,26.06280682,5
1549943100,393896,393957,393711.24,393717,14.2006888,5
1549943160,393717.35,393808.79663,393700,393758,8.50844056,5
1549943220,393737,393913.99,393700,393894.98,21.51852168,5
1549943280,393889.96,393998,393814.36,393826.31,15.85182484,5
1549943340,393829.26,393889.26,393546,393661.74,39.82053372,5
1549943400,393661.74,393829,393661.74,393741.09,9.62414842,5
1549943460,393774.24,393833.2,393662.8,393733.26,19.26608374,5
1549943520,393736.26,394024,393713.58,394024,16.7478435,5
1549943700,393890.65,394061,393887.65,393940,11.02355192,5
1549943760,393932.26,394052.99,393864.16,394015.74,5.21267056,5
1549943820,393983.09,394054,393923.02,393997.52,3.05497186,5
1549943880,394015.23,394262.96,393900,394144.14,41.09534004,5
1549944000,394154.46,394179.22,394042.34,394044.84,17.08330398,5
1549944060,394104.99,394607,394086.63,394366,115.4230178,5
1549944120,394372,394495.04,394300,394494.04,25.22482182,5
1549944180,394434.35,394560.95,394366,394369.73,22.53169916,5
1549944240,394474.1,394495.03,394366,394472.03,7.67425666,5
1549944300,394431.86,394480.9,394333.62,394351.13,10.82637514,5
1549944360,394426.07,394460.12,394300,394300,19.95273762,5
1549944420,394300,394317,394171,394238.44001,32.95140024,5
1549944480,394244.79,394300,394156,394181.99,11.82296896,5
1549944540,394156,394160.98999,394108.12,394108.12,2.96259016,5
1549944600,394105.12,394164.72,393586,393771,48.28018032,5
1549944660,393604,394057.54,393604,394015.75,23.48311298,5
1549944720,394012.74,394404,393992,394246.52,47.3351544,5
1549944780,394240.52,394420.94,394161.36,394388.26,9.53569748,5
1549944840,394419.94,394419.94,394123,394124.88749,30.23517292,5
1549944960,394149.63005,394304.85969,394089.68,394304.85969,9.27837392,5
1549945020,394304.85969,394418.98,394279.0675,394391.98,7.80236026,5
1549945080,394382.98,394446.75,394340.4,394414.01,4.23520502,5
1549945140,394390.15,394430,394300.25,394430,17.35710962,5
1549945260,394490.3,394618,394484,394617.99,18.86007624,5
1549945320,394534,394643.3,394523.25,394616,3.6274157,5
1549945380,394609,394732,394583.32,394626.99,17.9305344,5
1549945440,394626.99,394726.99,394571.8,394636.29,6.8568654,5
1549945500,394647,394647,394500,394520.00001,9.58185588,5
1549945560,394540,394565.81,394277.53824,394373,42.72235944,5
1549945620,394338.09,394442.38,393952.55,394391.26,52.68357538,5
1549945680,394401.27,394432.28,394337.56,394427,17.0541272,5
1549945740,394445,394588.34005,394352.77,394497.75001,28.86239146,5
1549945800,394531.49,394531.49,394300,394482.38,32.25479824,5
1549945980,394380.905,394466.04,394362.44,394381.56,11.9482125,5
1549946040,394381.56001,394431.37,394306.19,394377,9.13139446,5
1549946100,394386,394424.42,394321.7,394411.99,10.18360548,5
1549946160,394398.94,394420.79,394300,394328.08,6.79299478,5
1549946220,394328.43,394444,394301,394377.65,28.48733096,5
1549946280,394374.51,394443,394325,394386.66,20.529667,5
1549946340,394390.37,394417.06,394325.75001,394408.82,5.36424964,5
1549946400,394364.62,394531.97,394364.46,394510.98,14.38744716,5
1549946460,394469.9,394569.9,394422,394515.28,18.29483792,5
1549946520,394508.1,394508.1,394508.1,394508.1,0.014,5
1549946520,394508.54,394568,394453.2,394557.46,13.79989704,5
1549946580,394557.46,394920,394516,394558.13,108.01134404,5
1549946820,394486.72,394503.4,394435.46,394450.04,5.02982426,5
1549946880,394471.84,394522,394442.3,394452.71,13.90785126,5
1549946940,394452.71,394499,394400,394401,14.39066364,5
1549947000,394400,394457.61,393926,394195.81,100.11833304,5
1549947060,394177.39,394319.16,394081.74,394293.39005,50.82283228,5
1549947120,394295.26,394364,394192.26,394192.26,10.62677424,5
1549947180,394171.12,394333,394145.1,394328,10.51390236,5
1549947240,394325,394503.99,394325,394410.77,35.34524696,5
1549947420,394344,394403.99,394250.29,394355.51,10.65232524,5
1549947480,394353.99,394526.34356,394333.73,394478.28287,32.01480756,5
1549947600,394460,394508.39,394351,394366.35,12.3175175,5
1549947660,394370.44,394370.44,394188,394225.26,21.9988963,5
1549947780,394186,394428.73,394055.50001,394135.99102,29.61244324,5
1549947840,394149.74,394211.68,394081,394100,16.67643904,5
1549947900,394100,394300,393822,393891,55.58180686,5
1549947960,394014.99,394111.14,394000,394093.38,36.40259642,5
1549948020,394020.57,394074.27,394000,394000,13.64148924,5
1549948080,394000,394129.37,393990,394106.22,16.99665252,5
1549948140,394129.01,394264,394006.01,394040.99999,23.42372054,5
1549948200,394040.98999,394040.98999,393932,393996,8.10697042,5
1549948260,393945.05,393993,393883.11,393953.87,11.86857364,5
1549948320,393953,394049,393881.00001,393923.72995,18.87001504,5
1549948380,393885,394147.75,393882.00001,394071.74,20.45721516,5
1549948440,394027.85,394221,394020,394177.01,12.7918269,5
1549948500,394173,394200,394108,394183.44,14.09204388,5
1549948560,394155.05,394200,393956,394181,26.10220122,5
1549948620,394180.99,394231.5,394141.93,394219.76,4.13724448,5
1549948680,394161,394328.79,394148,394328.79,10.11623868,5
1549948860,394365.81,394444,394299.79,394439.98,8.41951738,5
1549948920,394412.01,394517,394347.17,394499.99,11.02506288,5
1549948980,394519,394841.64,394470,394660,71.5577186,5
1549949100,394660.99,394908.5,394660.99,394749.45,35.39236614,5
1549949160,394800.99,394895,394651.7,394673.19995,44.44446998,5
1549949280,394746,394830,394610.28001,394610.29,42.55588258,5
1549949340,394610.28002,394727,394600,394603.99,28.2766372,5
1549949400,394670,394797,394635.52,394751,13.46365974,5
1549949460,394770,394887,394690.31,394723,16.42817308,5
1549949520,394703.74,394745.31005,394671.48,394671.48,0.26329954,5
1549949580,394668.97,394759.01,394664.5,394759.01,3.45033822,5
1549949640,394754,394754,394645.3,394699.01,9.86126794,5
1549949760,394682.02,394773.29,394623,394674,6.56253144,5
1549949820,394626,394648.58407,394500,394562,19.69614962,5
1549949880,394566.98,394782.55,394554.78,394706.94896,9.4582521,5
1549949940,394706.42,394782.29529,394652,394682.22667,5.3525338,5
1549950000,394698.69,394718,394632.26,394671.89,3.78755216,5
1549950060,394674.86,394736.51,394580.85,394622.06,9.55673998,5
1549950120,394586.95,394586.95,394437,394500.85,11.22023972,5
1549950180,394500.85,394567,394300.29,394300.29,28.70372452,5
1549950240,394332,394362,394241,394307.97,11.98997914,5
1549950300,394265.01,394372.65,394227.00001,394319.98,25.32722576,5
1549950359,394303,394331,394250.90001,394279.48,5.61263708,5
